date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation,day_type,day_of_year,week_of_year,quarter
2024-12-29,2024,12,Sunday,True,short_rains,29.296999999999997,26.208603450445402,35.54648753964512,11054.5,9676.229273860105,13071.179857116425,124.5,56432944,26.88,4.4,61.0,-0.023559,37.906193,Kenya,national,Weekend,364,52,4
2024-12-30,2024,12,Monday,False,short_rains,30.204,26.208603450445402,35.54648753964512,11054.5,9676.229273860105,13071.179857116425,124.5,56432944,24.89,0.0,77.8,-0.023559,37.906193,Kenya,national,Weekday,365,1,4
2024-12-31,2024,12,Tuesday,False,short_rains,30.204,26.208603450445402,35.54648753964512,11054.5,9676.229273860105,13071.179857116425,124.5,56432944,25.37,3.46,70.8,-0.023559,37.906193,Kenya,national,Weekday,366,1,4
2025-01-01,2025,1,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.78,1.95,73.4,-0.023559,37.906193,Kenya,national,Weekday,1,1,1
2025-01-02,2025,1,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.95,0.11,61.9,-0.023559,37.906193,Kenya,national,Weekday,2,1,1
2025-01-03,2025,1,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.43,0.0,66.9,-0.023559,37.906193,Kenya,national,Weekday,3,1,1
2025-01-04,2025,1,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.49,4.87,64.6,-0.023559,37.906193,Kenya,national,Weekend,4,1,1
2025-01-05,2025,1,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.31,2.93,62.0,-0.023559,37.906193,Kenya,national,Weekend,5,1,1
2025-01-06,2025,1,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.62,1.42,51.5,-0.023559,37.906193,Kenya,national,Weekday,6,2,1
2025-01-07,2025,1,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.92,4.39,74.0,-0.023559,37.906193,Kenya,national,Weekday,7,2,1
2025-01-08,2025,1,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.6,3.66,59.6,-0.023559,37.906193,Kenya,national,Weekday,8,2,1
2025-01-09,2025,1,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.03,2.67,45.2,-0.023559,37.906193,Kenya,national,Weekday,9,2,1
2025-01-10,2025,1,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.14,2.34,55.6,-0.023559,37.906193,Kenya,national,Weekday,10,2,1
2025-01-11,2025,1,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.68,3.17,51.3,-0.023559,37.906193,Kenya,national,Weekend,11,2,1
2025-01-12,2025,1,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.36,4.19,70.1,-0.023559,37.906193,Kenya,national,Weekend,12,2,1
2025-01-13,2025,1,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.67,2.1,69.0,-0.023559,37.906193,Kenya,national,Weekday,13,3,1
2025-01-14,2025,1,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.64,1.65,73.0,-0.023559,37.906193,Kenya,national,Weekday,14,3,1
2025-01-15,2025,1,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.39,2.87,78.4,-0.023559,37.906193,Kenya,national,Weekday,15,3,1
2025-01-16,2025,1,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.06,0.0,55.0,-0.023559,37.906193,Kenya,national,Weekday,16,3,1
2025-01-17,2025,1,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.17,2.13,44.8,-0.023559,37.906193,Kenya,national,Weekday,17,3,1
2025-01-18,2025,1,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.77,1.39,52.6,-0.023559,37.906193,Kenya,national,Weekend,18,3,1
2025-01-19,2025,1,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.25,1.97,63.7,-0.023559,37.906193,Kenya,national,Weekend,19,3,1
2025-01-20,2025,1,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.97,1.72,38.0,-0.023559,37.906193,Kenya,national,Weekday,20,4,1
2025-01-21,2025,1,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.67,2.5,55.4,-0.023559,37.906193,Kenya,national,Weekday,21,4,1
2025-01-22,2025,1,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.71,2.16,67.3,-0.023559,37.906193,Kenya,national,Weekday,22,4,1
2025-01-23,2025,1,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.37,2.1,53.3,-0.023559,37.906193,Kenya,national,Weekday,23,4,1
2025-01-24,2025,1,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.85,1.8,59.4,-0.023559,37.906193,Kenya,national,Weekday,24,4,1
2025-01-25,2025,1,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.6,2.68,52.8,-0.023559,37.906193,Kenya,national,Weekend,25,4,1
2025-01-26,2025,1,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.81,1.24,74.8,-0.023559,37.906193,Kenya,national,Weekend,26,4,1
2025-01-27,2025,1,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.61,3.47,76.5,-0.023559,37.906193,Kenya,national,Weekday,27,5,1
2025-01-28,2025,1,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.93,0.0,51.9,-0.023559,37.906193,Kenya,national,Weekday,28,5,1
2025-01-29,2025,1,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.36,2.3,53.4,-0.023559,37.906193,Kenya,national,Weekday,29,5,1
2025-01-30,2025,1,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.51,2.68,61.5,-0.023559,37.906193,Kenya,national,Weekday,30,5,1
2025-01-31,2025,1,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.07,0.09,66.2,-0.023559,37.906193,Kenya,national,Weekday,31,5,1
2025-02-01,2025,2,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.12,1.35,64.0,-0.023559,37.906193,Kenya,national,Weekend,32,5,1
2025-02-02,2025,2,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,17.76,3.99,66.0,-0.023559,37.906193,Kenya,national,Weekend,33,5,1
2025-02-03,2025,2,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.52,1.8,68.8,-0.023559,37.906193,Kenya,national,Weekday,34,6,1
2025-02-04,2025,2,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.71,0.68,70.8,-0.023559,37.906193,Kenya,national,Weekday,35,6,1
2025-02-05,2025,2,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.59,0.0,76.4,-0.023559,37.906193,Kenya,national,Weekday,36,6,1
2025-02-06,2025,2,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.42,2.51,62.4,-0.023559,37.906193,Kenya,national,Weekday,37,6,1
2025-02-07,2025,2,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,28.98,2.15,57.1,-0.023559,37.906193,Kenya,national,Weekday,38,6,1
2025-02-08,2025,2,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.85,2.91,60.5,-0.023559,37.906193,Kenya,national,Weekend,39,6,1
2025-02-09,2025,2,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.7,5.07,79.7,-0.023559,37.906193,Kenya,national,Weekend,40,6,1
2025-02-10,2025,2,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.89,1.99,68.2,-0.023559,37.906193,Kenya,national,Weekday,41,7,1
2025-02-11,2025,2,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.24,2.2,67.2,-0.023559,37.906193,Kenya,national,Weekday,42,7,1
2025-02-12,2025,2,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.69,0.97,72.4,-0.023559,37.906193,Kenya,national,Weekday,43,7,1
2025-02-13,2025,2,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.2,1.91,71.6,-0.023559,37.906193,Kenya,national,Weekday,44,7,1
2025-02-14,2025,2,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.95,1.96,80.9,-0.023559,37.906193,Kenya,national,Weekday,45,7,1
2025-02-15,2025,2,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.17,3.13,54.6,-0.023559,37.906193,Kenya,national,Weekend,46,7,1
2025-02-16,2025,2,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.84,2.83,63.0,-0.023559,37.906193,Kenya,national,Weekend,47,7,1
2025-02-17,2025,2,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.07,0.85,67.6,-0.023559,37.906193,Kenya,national,Weekday,48,8,1
2025-02-18,2025,2,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.75,1.29,68.2,-0.023559,37.906193,Kenya,national,Weekday,49,8,1
2025-02-19,2025,2,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.47,4.07,58.1,-0.023559,37.906193,Kenya,national,Weekday,50,8,1
2025-02-20,2025,2,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.46,0.56,47.8,-0.023559,37.906193,Kenya,national,Weekday,51,8,1
2025-02-21,2025,2,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.15,3.12,59.0,-0.023559,37.906193,Kenya,national,Weekday,52,8,1
2025-02-22,2025,2,Saturday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.09,4.44,55.5,-0.023559,37.906193,Kenya,national,Weekend,53,8,1
2025-02-23,2025,2,Sunday,True,short_dry,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.16,2.98,60.4,-0.023559,37.906193,Kenya,national,Weekend,54,8,1
2025-02-24,2025,2,Monday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.44,2.38,70.4,-0.023559,37.906193,Kenya,national,Weekday,55,9,1
2025-02-25,2025,2,Tuesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.63,4.05,67.0,-0.023559,37.906193,Kenya,national,Weekday,56,9,1
2025-02-26,2025,2,Wednesday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.03,2.53,51.7,-0.023559,37.906193,Kenya,national,Weekday,57,9,1
2025-02-27,2025,2,Thursday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.03,1.99,54.9,-0.023559,37.906193,Kenya,national,Weekday,58,9,1
2025-02-28,2025,2,Friday,False,short_dry,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.04,1.7,62.8,-0.023559,37.906193,Kenya,national,Weekday,59,9,1
2025-03-01,2025,3,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.78,9.02,85.6,-0.023559,37.906193,Kenya,national,Weekend,60,9,1
2025-03-02,2025,3,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.14,7.43,75.6,-0.023559,37.906193,Kenya,national,Weekend,61,9,1
2025-03-03,2025,3,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.14,10.41,77.9,-0.023559,37.906193,Kenya,national,Weekday,62,10,1
2025-03-04,2025,3,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.79,3.82,63.5,-0.023559,37.906193,Kenya,national,Weekday,63,10,1
2025-03-05,2025,3,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.78,3.9,72.0,-0.023559,37.906193,Kenya,national,Weekday,64,10,1
2025-03-06,2025,3,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,19.97,3.47,69.4,-0.023559,37.906193,Kenya,national,Weekday,65,10,1
2025-03-07,2025,3,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.07,5.98,77.6,-0.023559,37.906193,Kenya,national,Weekday,66,10,1
2025-03-08,2025,3,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.33,2.58,73.7,-0.023559,37.906193,Kenya,national,Weekend,67,10,1
2025-03-09,2025,3,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.3,8.24,68.6,-0.023559,37.906193,Kenya,national,Weekend,68,10,1
2025-03-10,2025,3,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.41,6.19,66.8,-0.023559,37.906193,Kenya,national,Weekday,69,11,1
2025-03-11,2025,3,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.46,1.56,77.5,-0.023559,37.906193,Kenya,national,Weekday,70,11,1
2025-03-12,2025,3,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.61,0.0,70.3,-0.023559,37.906193,Kenya,national,Weekday,71,11,1
2025-03-13,2025,3,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.85,0.0,85.1,-0.023559,37.906193,Kenya,national,Weekday,72,11,1
2025-03-14,2025,3,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.25,10.03,76.9,-0.023559,37.906193,Kenya,national,Weekday,73,11,1
2025-03-15,2025,3,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,19.12,4.78,73.4,-0.023559,37.906193,Kenya,national,Weekend,74,11,1
2025-03-16,2025,3,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.63,5.51,83.2,-0.023559,37.906193,Kenya,national,Weekend,75,11,1
2025-03-17,2025,3,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.4,3.51,65.7,-0.023559,37.906193,Kenya,national,Weekday,76,12,1
2025-03-18,2025,3,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.68,6.38,83.2,-0.023559,37.906193,Kenya,national,Weekday,77,12,1
2025-03-19,2025,3,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.25,0.0,69.6,-0.023559,37.906193,Kenya,national,Weekday,78,12,1
2025-03-20,2025,3,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.4,0.0,81.6,-0.023559,37.906193,Kenya,national,Weekday,79,12,1
2025-03-21,2025,3,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.93,0.0,69.9,-0.023559,37.906193,Kenya,national,Weekday,80,12,1
2025-03-22,2025,3,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.88,5.23,67.6,-0.023559,37.906193,Kenya,national,Weekend,81,12,1
2025-03-23,2025,3,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.08,7.46,60.2,-0.023559,37.906193,Kenya,national,Weekend,82,12,1
2025-03-24,2025,3,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.91,6.65,75.8,-0.023559,37.906193,Kenya,national,Weekday,83,13,1
2025-03-25,2025,3,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.61,4.55,79.4,-0.023559,37.906193,Kenya,national,Weekday,84,13,1
2025-03-26,2025,3,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.8,0.51,63.8,-0.023559,37.906193,Kenya,national,Weekday,85,13,1
2025-03-27,2025,3,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,25.81,7.78,90.1,-0.023559,37.906193,Kenya,national,Weekday,86,13,1
2025-03-28,2025,3,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,26.47,4.0,75.3,-0.023559,37.906193,Kenya,national,Weekday,87,13,1
2025-03-29,2025,3,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.31,4.92,66.0,-0.023559,37.906193,Kenya,national,Weekend,88,13,1
2025-03-30,2025,3,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.5,4.73,91.6,-0.023559,37.906193,Kenya,national,Weekend,89,13,1
2025-03-31,2025,3,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,17.66,3.35,72.0,-0.023559,37.906193,Kenya,national,Weekday,90,14,1
2025-04-01,2025,4,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.23,2.45,87.5,-0.023559,37.906193,Kenya,national,Weekday,91,14,2
2025-04-02,2025,4,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.52,2.92,52.0,-0.023559,37.906193,Kenya,national,Weekday,92,14,2
2025-04-03,2025,4,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.76,0.46,93.2,-0.023559,37.906193,Kenya,national,Weekday,93,14,2
2025-04-04,2025,4,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.23,5.86,76.9,-0.023559,37.906193,Kenya,national,Weekday,94,14,2
2025-04-05,2025,4,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.3,4.38,75.3,-0.023559,37.906193,Kenya,national,Weekend,95,14,2
2025-04-06,2025,4,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.72,8.55,78.0,-0.023559,37.906193,Kenya,national,Weekend,96,14,2
2025-04-07,2025,4,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.43,0.0,65.7,-0.023559,37.906193,Kenya,national,Weekday,97,15,2
2025-04-08,2025,4,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,23.78,9.09,83.0,-0.023559,37.906193,Kenya,national,Weekday,98,15,2
2025-04-09,2025,4,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,19.47,4.73,78.9,-0.023559,37.906193,Kenya,national,Weekday,99,15,2
2025-04-10,2025,4,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,24.46,4.42,78.0,-0.023559,37.906193,Kenya,national,Weekday,100,15,2
2025-04-11,2025,4,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.08,2.16,70.6,-0.023559,37.906193,Kenya,national,Weekday,101,15,2
2025-04-12,2025,4,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.68,2.12,65.6,-0.023559,37.906193,Kenya,national,Weekend,102,15,2
2025-04-13,2025,4,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.73,0.0,78.3,-0.023559,37.906193,Kenya,national,Weekend,103,15,2
2025-04-14,2025,4,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.26,8.13,82.1,-0.023559,37.906193,Kenya,national,Weekday,104,16,2
2025-04-15,2025,4,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.9,4.24,76.4,-0.023559,37.906193,Kenya,national,Weekday,105,16,2
2025-04-16,2025,4,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.69,7.5,73.6,-0.023559,37.906193,Kenya,national,Weekday,106,16,2
2025-04-17,2025,4,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.53,7.88,70.9,-0.023559,37.906193,Kenya,national,Weekday,107,16,2
2025-04-18,2025,4,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.82,3.24,81.2,-0.023559,37.906193,Kenya,national,Weekday,108,16,2
2025-04-19,2025,4,Saturday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,27.91,4.15,87.3,-0.023559,37.906193,Kenya,national,Weekend,109,16,2
2025-04-20,2025,4,Sunday,True,long_rains,31.052,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.16,3.78,74.0,-0.023559,37.906193,Kenya,national,Weekend,110,16,2
2025-04-21,2025,4,Monday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.68,8.58,68.2,-0.023559,37.906193,Kenya,national,Weekday,111,17,2
2025-04-22,2025,4,Tuesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,21.89,5.45,95.6,-0.023559,37.906193,Kenya,national,Weekday,112,17,2
2025-04-23,2025,4,Wednesday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,20.84,5.58,62.4,-0.023559,37.906193,Kenya,national,Weekday,113,17,2
2025-04-24,2025,4,Thursday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,18.07,7.51,77.4,-0.023559,37.906193,Kenya,national,Weekday,114,17,2
2025-04-25,2025,4,Friday,False,long_rains,32.013000000000005,26.208603450445402,35.54648753964512,11684.6,9676.229273860105,13071.179857116425,131.47,57561603,22.47,4.72,74.4,-0.023559,37.906193,Kenya,national,Weekday,115,17,2
